	year	ACCESS1-0	ACCESS1-3	CanESM2	CCSM4	CNRM-CM5	CSIRO-Mk3-6-0	GFDL-CM3	GFDL-ESM2G	GFDL-ESM2M	GISS-E2-H	GISS-E2-R	HadGEM2-ES	inmcm4	IPSL-CM5A-LR	IPSL-CM5B-LR	MIROC-ESM	MIROC5	MPI-ESM-LR	MPI-ESM-MR	MRI-CGCM3	NorESM1-M
0	1850	0.3641337071118408	0.38079987530227377	0.1041814695217085	0.26051294214206955	0.2832625163318028	0.11675314128839155	-	-	-	0.2886744973960825	-0.12387680851948304	-	-0.008192061298984355	0.4330401323294185	0.4201340683210871	0.00425269381369639	0.11385705636641408	-0.3325108041452217	-0.07375777213903639	-0.1514149716924107	0.04321980601397818
1	1851	0.4316519322452904	0.1816791385328635	0.1064860941074684	-0.07717071198226656	0.7386450288915886	0.35931386805322524	-	-	-	-0.0016128490968744108	0.5055731637478971	-	-0.08391201393569593	0.11260310219398	-0.013734663004071598	0.2566122284377826	0.04802539721661367	-0.09301837102678888	0.0060432741480604645	-0.3268332406891544	-0.2377702565187797
2	1852	0.3570838514511666	-0.4206401785182885	-0.22130309912902835	0.30014749559492604	0.3817459171128379	0.2630079342334766	-	-	-	0.2101488965949374	0.02435636750472434	-	-0.02140294224942493	0.31124460029832224	0.19319595111388327	-0.4353274744269772	0.3623217738081255	0.002723163742874892	-0.1271398988198626	0.3297798358303032	0.23444977185803934
3	1853	0.8003952960069871	0.44534708803306894	0.5761346780782554	-0.05778956256276125	0.17656876592306664	-0.03069376747623485	-	-	-	0.3213648720633885	0.2542750947499202	-	0.11041685538883876	0.018138502081409824	-0.15537681232262682	0.4008378001529516	-0.2017297182680617	0.38914324951319096	0.04373014882064732	-0.3092820568190764	-0.3800173506643434
4	1854	0.2647703938303517	0.022687635666781086	-0.4004557110065653	-0.02400317002608832	-0.04300171671086917	0.12241338992811518	-	-	-	-0.3567002866595365	0.16932072751759988	-	-0.15265196141899354	0.12461741454437135	0.00922965480105088	0.10882123320361096	-0.2000610095037652	0.1991723316879802	0.04105888072417987	-0.11870081541997593	0.2852372511046352
5	1855	0.4205592956358598	0.19652302815769115	0.11928802676293415	0.5879582652392603	0.5715870920691961	0.5548198732276445	-	-	-	0.05730033619797247	-0.002545230496709017	-	0.017687388211098637	0.5305705548272481	-0.30093537377019275	-0.06460329520024455	0.2978370724286793	-0.3755083663702602	0.025644922989804024	-0.03295301619357625	-0.32173153923420234
6	1856	-0.5559517835642801	-0.20051842048712573	-0.8603176930337848	-0.31387616870876395	0.4220614543721416	-0.8942642617771125	-	-	-	-1.1346540865214436	-0.7948261238869411	-	-0.13539436975916047	-0.6989352049215387	-0.5871459217601271	-0.8105828682913833	-0.34117808117560144	-0.9057725406687002	-0.9167506621181916	-0.32249421783481536	0.23876176818746853
7	1857	-0.7533444214435656	-0.8667088796667477	-0.6306209577159263	-0.17803559385518294	0.1977140813944074	-0.8230845079883907	-	-	-	-1.2882619316389896	-0.9730942858175148	-	-0.02428870103816549	-0.8823514355124523	-0.6358701448213321	-0.6263466126762803	-1.017657133173744	-1.0362329269108506	-0.9348080157656158	-0.07192914205174795	0.07507187233572955
8	1858	-0.4272326707897668	-0.2705478513121817	-0.43744286144534417	0.1792067572800683	0.5270283010513507	-0.4835027651910181	-	-	-	-0.31194535472052964	-0.15164145384522185	-	-0.3118703054457832	-0.09246334581161124	-0.7773784062906136	-0.45006755167551615	-0.5223313188817896	-0.3703994963571831	-0.031249158351877027	-0.015250579386443015	-0.26324459746528706
9	1859	0.3154540028336281	0.10594870100480527	0.004335234083647083	0.20541487663724087	0.5070207117719818	0.0933985226714058	-	-	-	-0.1407579626885355	0.381785632397011	-	-0.08317065583709722	0.2662486911576621	0.15967657537198998	0.11028505624043032	-0.3129641429177236	-0.35254127751234665	0.11236061651583036	-0.027777443411621732	-0.5782124625751424
